id,area,violation_type,date,hour,day_of_week,month,severity,lat,lon
VLT100232,Karnataka,Using Mobile Phone,2023-08-21 00:00:00,12,Monday,August,2,15.318046986054453,75.71464698605445
VLT100233,Punjab,Drunk Driving,2023-08-22 00:00:00,5,Tuesday,August,3,31.176066573245986,75.37016657324598
VLT100234,Gujarat,Signal Jumping,2023-08-23 00:00:00,19,Wednesday,August,3,22.217974547552338,71.15167454755235
VLT100235,Punjab,Wrong Parking,2023-08-24 00:00:00,15,Thursday,August,1,31.15497585033235,75.34907585033235
VLT100236,Karnataka,Over-speeding,2023-08-25 00:00:00,7,Friday,August,3,15.287023494729587,75.68362349472959
VLT100237,West Bengal,Over-speeding,2023-08-26 00:00:00,22,Saturday,August,3,23.017613675181355,87.88581367518137
VLT100238,Karnataka,Signal Jumping,2023-08-27 00:00:00,5,Sunday,August,3,15.316184603612925,75.71278460361292
VLT100239,Delhi,Overloading,2023-08-28 00:00:00,21,Monday,August,2,28.662769533336782,77.25786953333679
VLT100240,Punjab,Overloading,2023-08-29 00:00:00,5,Tuesday,August,2,31.11539433246757,75.30949433246757
VLT100241,Karnataka,Driving Without License,2023-08-30 00:00:00,10,Wednesday,August,3,15.363601914012426,75.76020191401243
VLT100242,Karnataka,No Helmet,2023-08-31 00:00:00,9,Thursday,August,2,15.347391703660861,75.74399170366085
VLT100243,Delhi,Wrong Parking,2023-09-01 00:00:00,23,Friday,September,1,28.612026049657526,77.20712604965753
VLT100244,Delhi,Wrong Parking,2023-09-02 00:00:00,13,Saturday,September,1,28.645253406417964,77.24035340641797
VLT100245,Karnataka,Over-speeding,2023-09-03 00:00:00,2,Sunday,September,3,15.327584890524111,75.7241848905241
VLT100246,Maharashtra,Over-speeding,2023-09-04 00:00:00,23,Monday,September,3,19.76701210639914,75.72941210639914
VLT100247,Gujarat,No Seatbelt,2023-09-05 00:00:00,20,Tuesday,September,2,22.30006907627074,71.23376907627075
VLT100248,Karnataka,Drunk Driving,2023-09-06 00:00:00,15,Wednesday,September,3,15.273827041641129,75.67042704164112
VLT100249,Gujarat,Overloading,2023-09-07 00:00:00,6,Thursday,September,2,22.292198820395843,71.22589882039584
VLT100250,Uttar Pradesh,Driving Without License,2023-09-08 00:00:00,0,Friday,September,3,26.83488147799662,80.93438147799662
VLT100251,Delhi,Driving Without License,2023-09-09 00:00:00,17,Saturday,September,3,28.59645456161007,77.19155456161008
VLT100252,Tamil Nadu,Wrong Parking,2023-09-10 00:00:00,21,Sunday,September,1,11.176502677120999,78.70630267712099
VLT100253,West Bengal,No Seatbelt,2023-09-11 00:00:00,19,Monday,September,2,23.014919050207638,87.88311905020764
VLT100254,Tamil Nadu,Wrong Parking,2023-09-12 00:00:00,19,Tuesday,September,1,11.125653513877959,78.65545351387796
VLT100255,Karnataka,Drunk Driving,2023-09-13 00:00:00,5,Wednesday,September,3,15.309562839642478,75.70616283964247
VLT100256,Tamil Nadu,No Helmet,2023-09-14 00:00:00,6,Thursday,September,2,11.16485289058718,78.69465289058718
VLT100257,Uttar Pradesh,Driving Without License,2023-09-15 00:00:00,19,Friday,September,3,26.80538148722149,80.90488148722149
VLT100258,Delhi,Overloading,2023-09-16 00:00:00,4,Saturday,September,2,28.634741875691386,77.22984187569139
VLT100259,Punjab,Over-speeding,2023-09-17 00:00:00,0,Sunday,September,3,31.17601546237051,75.37011546237052
VLT100260,Uttar Pradesh,Wrong Parking,2023-09-18 00:00:00,19,Monday,September,1,26.87661963797161,80.97611963797162
VLT100261,West Bengal,Using Mobile Phone,2023-09-19 00:00:00,0,Tuesday,September,2,22.969028672473982,87.83722867247398
VLT100262,West Bengal,Over-speeding,2023-09-20 00:00:00,13,Wednesday,September,3,23.016463918274603,87.88466391827461
VLT100263,Delhi,Over-speeding,2023-09-21 00:00:00,12,Thursday,September,3,28.586432844187566,77.18153284418757
VLT100264,Karnataka,No Helmet,2023-09-22 00:00:00,15,Friday,September,2,15.303530795048456,75.70013079504845
VLT100265,Gujarat,Using Mobile Phone,2023-09-23 00:00:00,5,Saturday,September,2,22.25044481122044,71.18414481122045
VLT100266,Tamil Nadu,Over-speeding,2023-09-24 00:00:00,4,Sunday,September,3,11.131240998363017,78.661040998363
VLT100267,Punjab,Wrong Parking,2023-09-25 00:00:00,14,Monday,September,1,31.108361366554053,75.30246136655406
VLT100268,Delhi,Signal Jumping,2023-09-26 00:00:00,20,Tuesday,September,3,28.60459478006393,77.19969478006394
VLT100269,Delhi,Wrong Parking,2023-09-27 00:00:00,16,Wednesday,September,1,28.563930069010695,77.1590300690107
VLT100270,Gujarat,Driving Without License,2023-09-28 00:00:00,11,Thursday,September,3,22.283138072634742,71.21683807263474
VLT100271,Maharashtra,Wrong Parking,2023-09-29 00:00:00,15,Friday,September,1,19.786687591223426,75.74908759122341
VLT100272,West Bengal,Using Mobile Phone,2023-09-30 00:00:00,16,Saturday,September,2,22.950693167912018,87.81889316791202
VLT100273,Punjab,Signal Jumping,2023-10-01 00:00:00,13,Sunday,October,3,31.16747857692668,75.36157857692668
VLT100274,Gujarat,Over-speeding,2023-10-02 00:00:00,17,Monday,October,3,22.290810308839465,71.22451030883947
VLT100275,Tamil Nadu,Signal Jumping,2023-10-03 00:00:00,15,Tuesday,October,3,11.17528283228718,78.70508283228718
VLT100276,Gujarat,Signal Jumping,2023-10-04 00:00:00,5,Wednesday,October,3,22.293079056236873,71.22677905623688
VLT100277,Gujarat,Wrong Parking,2023-10-05 00:00:00,17,Thursday,October,1,22.2511106485444,71.18481064854441
VLT100278,Gujarat,Signal Jumping,2023-10-06 00:00:00,19,Friday,October,3,22.306668870850967,71.24036887085097
VLT100279,Karnataka,Driving Without License,2023-10-07 00:00:00,11,Saturday,October,3,15.364698440485235,75.76129844048523
VLT100280,Karnataka,No Helmet,2023-10-08 00:00:00,11,Sunday,October,2,15.317667697920058,75.71426769792005
VLT100281,Delhi,Overloading,2023-10-09 00:00:00,10,Monday,October,2,28.63924465385839,77.2343446538584
VLT100282,Maharashtra,Driving Without License,2023-10-10 00:00:00,15,Tuesday,October,3,19.792883766767318,75.7552837667673
VLT100283,Punjab,No Helmet,2023-10-11 00:00:00,7,Wednesday,October,2,31.144714707196872,75.33881470719687
VLT100284,Uttar Pradesh,Drunk Driving,2023-10-12 00:00:00,12,Thursday,October,3,26.883078624109707,80.9825786241097
VLT100285,West Bengal,No Helmet,2023-10-13 00:00:00,10,Friday,October,2,23.006956856606188,87.8751568566062
VLT100286,Maharashtra,Overloading,2023-10-14 00:00:00,13,Saturday,October,2,19.730892425597457,75.69329242559745
VLT100287,Gujarat,Wrong Parking,2023-10-15 00:00:00,19,Sunday,October,1,22.285465226998348,71.21916522699836
VLT100288,Uttar Pradesh,Over-speeding,2023-10-16 00:00:00,14,Monday,October,3,26.85376847858595,80.95326847858595
VLT100289,Maharashtra,Over-speeding,2023-10-17 00:00:00,13,Tuesday,October,3,19.71088451534333,75.67328451534333
VLT100290,Punjab,Drunk Driving,2023-10-18 00:00:00,22,Wednesday,October,3,31.136238042630463,75.33033804263047
VLT100291,Tamil Nadu,Drunk Driving,2023-10-19 00:00:00,2,Thursday,October,3,11.084474101339781,78.61427410133977
VLT100292,Karnataka,Wrong Parking,2023-10-20 00:00:00,4,Friday,October,1,15.3149166963217,75.7115166963217
VLT100293,Punjab,Signal Jumping,2023-10-21 00:00:00,13,Saturday,October,3,31.139953960814292,75.33405396081429
VLT100294,West Bengal,Wrong Parking,2023-10-22 00:00:00,5,Sunday,October,1,22.979173744297043,87.84737374429704
VLT100295,Maharashtra,No Seatbelt,2023-10-23 00:00:00,20,Monday,October,2,19.76013003535908,75.72253003535907
VLT100296,West Bengal,Driving Without License,2023-10-24 00:00:00,13,Tuesday,October,3,22.949069066017607,87.81726906601762
VLT100297,Gujarat,Signal Jumping,2023-10-25 00:00:00,14,Wednesday,October,3,22.302076890995686,71.2357768909957
VLT100298,West Bengal,No Helmet,2023-10-26 00:00:00,8,Thursday,October,2,23.005205044807504,87.87340504480751
VLT100299,Gujarat,Signal Jumping,2023-10-27 00:00:00,4,Friday,October,3,22.291078135839278,71.22477813583929
VLT100300,Karnataka,Overloading,2023-10-28 00:00:00,2,Saturday,October,2,15.356980123226375,75.75358012322637
VLT100301,Maharashtra,Signal Jumping,2023-10-29 00:00:00,16,Sunday,October,3,19.75983200469235,75.72223200469234
VLT100302,Uttar Pradesh,Driving Without License,2023-10-30 00:00:00,6,Monday,October,3,26.80072182209046,80.90022182209046
VLT100303,Gujarat,Signal Jumping,2023-10-31 00:00:00,9,Tuesday,October,3,22.279848682411778,71.21354868241178
VLT100304,West Bengal,No Helmet,2023-11-01 00:00:00,10,Wednesday,November,2,22.993702585426334,87.86190258542634
VLT100305,Delhi,Drunk Driving,2023-11-02 00:00:00,18,Thursday,November,3,28.64649572221704,77.24159572221704
VLT100306,Tamil Nadu,Signal Jumping,2023-11-03 00:00:00,17,Friday,November,3,11.130316047347435,78.66011604734743
VLT100307,Tamil Nadu,Signal Jumping,2023-11-04 00:00:00,0,Saturday,November,3,11.15842440953642,78.68822440953642
VLT100308,West Bengal,Drunk Driving,2023-11-05 00:00:00,20,Sunday,November,3,23.03650102930725,87.90470102930725
VLT100309,Punjab,Wrong Parking,2023-11-06 00:00:00,19,Monday,November,1,31.132155481136788,75.32625548113678
VLT100310,Delhi,No Seatbelt,2023-11-07 00:00:00,11,Tuesday,November,2,28.581002144002067,77.17610214400207
VLT100311,Uttar Pradesh,Signal Jumping,2023-11-08 00:00:00,7,Wednesday,November,3,26.83586747994539,80.9353674799454
VLT100312,Gujarat,Drunk Driving,2023-11-09 00:00:00,10,Thursday,November,3,22.284004998986568,71.21770499898658
VLT100313,Tamil Nadu,Wrong Parking,2023-11-10 00:00:00,7,Friday,November,1,11.121022893185831,78.65082289318582
VLT100314,Tamil Nadu,Overloading,2023-11-11 00:00:00,18,Saturday,November,2,11.135938010942922,78.66573801094292
VLT100315,Tamil Nadu,Drunk Driving,2023-11-12 00:00:00,6,Sunday,November,3,11.089835847192168,78.61963584719216
VLT100316,Maharashtra,Signal Jumping,2023-11-13 00:00:00,11,Monday,November,3,19.774112351093397,75.7365123510934
VLT100317,Gujarat,Signal Jumping,2023-11-14 00:00:00,8,Tuesday,November,3,22.23670824018665,71.17040824018666
VLT100318,West Bengal,Using Mobile Phone,2023-11-15 00:00:00,6,Wednesday,November,2,22.955861756040402,87.82406175604041
VLT100319,Maharashtra,No Helmet,2023-11-16 00:00:00,5,Thursday,November,2,19.78779499985832,75.75019499985831
VLT100320,Maharashtra,Overloading,2023-11-17 00:00:00,14,Friday,November,2,19.75794128211206,75.72034128211206
VLT100321,Maharashtra,Wrong Parking,2023-11-18 00:00:00,23,Saturday,November,1,19.749949894234625,75.71234989423462
VLT100322,Delhi,No Helmet,2023-11-19 00:00:00,18,Sunday,November,2,28.65378237652485,77.24888237652485
VLT100323,Uttar Pradesh,Using Mobile Phone,2023-11-20 00:00:00,16,Monday,November,2,26.8053012436061,80.9048012436061
VLT100324,Uttar Pradesh,Driving Without License,2023-11-21 00:00:00,13,Tuesday,November,3,26.866315445034086,80.9658154450341
VLT100325,Maharashtra,No Seatbelt,2023-11-22 00:00:00,8,Wednesday,November,2,19.73429822897646,75.69669822897646
VLT100326,Maharashtra,Drunk Driving,2023-11-23 00:00:00,19,Thursday,November,3,19.719040974998506,75.68144097499851
VLT100327,Punjab,No Helmet,2023-11-24 00:00:00,22,Friday,November,2,31.164579864996725,75.35867986499673
VLT100328,Tamil Nadu,Signal Jumping,2023-11-25 00:00:00,8,Saturday,November,3,11.113382195086293,78.64318219508628
VLT100329,Delhi,Overloading,2023-11-26 00:00:00,17,Sunday,November,2,28.596889583249396,77.1919895832494
VLT100330,Karnataka,Over-speeding,2023-11-27 00:00:00,23,Monday,November,3,15.361667776522918,75.75826777652291
VLT100331,Tamil Nadu,Drunk Driving,2023-11-28 00:00:00,8,Tuesday,November,3,11.09702983406795,78.62682983406795
VLT100332,Maharashtra,No Seatbelt,2023-11-29 00:00:00,15,Wednesday,November,2,19.752717365783774,75.71511736578377
VLT100333,Karnataka,No Helmet,2023-11-30 00:00:00,10,Thursday,November,2,15.269701320067135,75.66630132006713
VLT100334,West Bengal,Signal Jumping,2023-12-01 00:00:00,0,Friday,December,3,22.953136809113694,87.8213368091137
VLT100335,Punjab,No Seatbelt,2023-12-02 00:00:00,6,Saturday,December,2,31.185441873363356,75.37954187336335
VLT100336,Karnataka,Wrong Parking,2023-12-03 00:00:00,18,Sunday,December,1,15.346224754825267,75.74282475482526
VLT100337,Punjab,No Seatbelt,2023-12-04 00:00:00,23,Monday,December,2,31.1527835490054,75.3468835490054
VLT100338,Gujarat,No Helmet,2023-12-05 00:00:00,8,Tuesday,December,2,22.23094533959914,71.16464533959915
VLT100339,Delhi,Wrong Parking,2023-12-06 00:00:00,2,Wednesday,December,1,28.619674758262132,77.21477475826214
VLT100340,Delhi,No Helmet,2023-12-07 00:00:00,10,Thursday,December,2,28.565114652611364,77.16021465261136
VLT100341,Maharashtra,Overloading,2023-12-08 00:00:00,4,Friday,December,2,19.772799363093792,75.73519936309378
VLT100342,West Bengal,No Seatbelt,2023-12-09 00:00:00,9,Saturday,December,2,23.00847506805637,87.87667506805637
VLT100343,Tamil Nadu,Overloading,2023-12-10 00:00:00,13,Sunday,December,2,11.141704502356635,78.67150450235663
VLT100344,West Bengal,Drunk Driving,2023-12-11 00:00:00,14,Monday,December,3,22.99793386842752,87.86613386842753
VLT100345,Karnataka,Drunk Driving,2023-12-12 00:00:00,13,Tuesday,December,3,15.274671643262453,75.67127164326244
VLT100346,Gujarat,Wrong Parking,2023-12-13 00:00:00,12,Wednesday,December,1,22.233340596905098,71.16704059690511
VLT100347,Uttar Pradesh,Signal Jumping,2023-12-14 00:00:00,16,Thursday,December,3,26.854137804809792,80.9536378048098
VLT100348,Uttar Pradesh,No Seatbelt,2023-12-15 00:00:00,8,Friday,December,2,26.836118676602887,80.9356186766029
VLT100349,Gujarat,Using Mobile Phone,2023-12-16 00:00:00,6,Saturday,December,2,22.307902322858144,71.24160232285816
VLT100350,Uttar Pradesh,Drunk Driving,2023-12-17 00:00:00,2,Sunday,December,3,26.889074535737517,80.98857453573753
VLT100351,Delhi,Driving Without License,2023-12-18 00:00:00,1,Monday,December,3,28.579100790252255,77.17420079025226
VLT100352,Karnataka,Using Mobile Phone,2023-12-19 00:00:00,4,Tuesday,December,2,15.326296059264953,75.72289605926495
VLT100353,West Bengal,Drunk Driving,2023-12-20 00:00:00,12,Wednesday,December,3,23.006421510610345,87.87462151061035
VLT100354,Tamil Nadu,Wrong Parking,2023-12-21 00:00:00,0,Thursday,December,1,11.090754341430088,78.62055434143008
VLT100355,Delhi,Using Mobile Phone,2023-12-22 00:00:00,4,Friday,December,2,28.59515956471012,77.19025956471012
VLT100356,Delhi,Drunk Driving,2023-12-23 00:00:00,17,Saturday,December,3,28.63549178469255,77.23059178469255
VLT100357,Delhi,No Helmet,2023-12-24 00:00:00,4,Sunday,December,2,28.654010809342285,77.24911080934228
VLT100358,Tamil Nadu,Over-speeding,2023-12-25 00:00:00,15,Monday,December,3,11.111274265020613,78.6410742650206
VLT100359,Tamil Nadu,Using Mobile Phone,2023-12-26 00:00:00,22,Tuesday,December,2,11.10099437116913,78.63079437116912
VLT100360,Uttar Pradesh,Using Mobile Phone,2023-12-27 00:00:00,17,Wednesday,December,2,26.87887920027302,80.97837920027303
VLT100361,Maharashtra,Signal Jumping,2023-12-28 00:00:00,13,Thursday,December,3,19.759998268022567,75.72239826802256
VLT100362,Maharashtra,Driving Without License,2023-12-29 00:00:00,1,Friday,December,3,19.749158842170576,75.71155884217058
VLT100363,Uttar Pradesh,Over-speeding,2023-12-30 00:00:00,3,Saturday,December,3,26.822315002142787,80.9218150021428
VLT100364,West Bengal,Drunk Driving,2023-12-31 00:00:00,4,Sunday,December,3,22.94406583486483,87.81226583486483
VLT100365,Delhi,Driving Without License,2024-01-01 00:00:00,8,Monday,January,3,28.5656891420897,77.1607891420897
VLT100366,Maharashtra,Driving Without License,2024-01-02 00:00:00,4,Tuesday,January,3,19.75949701805641,75.72189701805641
VLT100367,West Bengal,Signal Jumping,2024-01-03 00:00:00,22,Wednesday,January,3,22.955911027346005,87.824111027346
VLT100368,Tamil Nadu,Signal Jumping,2024-01-04 00:00:00,14,Thursday,January,3,11.174653297842683,78.70445329784268
VLT100369,Maharashtra,Wrong Parking,2024-01-05 00:00:00,5,Friday,January,1,19.712247722838615,75.67464772283861
VLT100370,Uttar Pradesh,Overloading,2024-01-06 00:00:00,1,Saturday,January,2,26.841908878832708,80.94140887883272
VLT100371,Punjab,Over-speeding,2024-01-07 00:00:00,23,Sunday,January,3,31.136565979707093,75.33066597970709
VLT100372,Gujarat,Overloading,2024-01-08 00:00:00,7,Monday,January,2,22.231931147528552,71.16563114752856
VLT100373,Delhi,Driving Without License,2024-01-09 00:00:00,19,Tuesday,January,3,28.638775572500393,77.2338755725004
VLT100374,West Bengal,No Helmet,2024-01-10 00:00:00,5,Wednesday,January,2,23.00117047620803,87.86937047620803
VLT100375,West Bengal,Using Mobile Phone,2024-01-11 00:00:00,2,Thursday,January,2,23.009375768505187,87.8775757685052
VLT100376,West Bengal,Driving Without License,2024-01-12 00:00:00,2,Friday,January,3,22.945080857589648,87.81328085758966
VLT100377,Tamil Nadu,Overloading,2024-01-13 00:00:00,12,Saturday,January,2,11.112374341569641,78.64217434156963
VLT100378,Uttar Pradesh,Wrong Parking,2024-01-14 00:00:00,22,Sunday,January,1,26.848683307433422,80.94818330743342
VLT100379,Gujarat,Driving Without License,2024-01-15 00:00:00,14,Monday,January,3,22.251372114373027,71.18507211437303
VLT100380,Maharashtra,No Helmet,2024-01-16 00:00:00,11,Tuesday,January,2,19.705561756187276,75.66796175618727
VLT100381,Uttar Pradesh,Signal Jumping,2024-01-17 00:00:00,18,Wednesday,January,3,26.816102745490078,80.91560274549009
VLT100382,Karnataka,Over-speeding,2024-01-18 00:00:00,5,Thursday,January,3,15.361802464830463,75.75840246483045
VLT100383,Tamil Nadu,No Seatbelt,2024-01-19 00:00:00,22,Friday,January,2,11.093356972475332,78.62315697247533
VLT100384,Delhi,Over-speeding,2024-01-20 00:00:00,17,Saturday,January,3,28.649105233246278,77.24420523324628
VLT100385,Tamil Nadu,Drunk Driving,2024-01-21 00:00:00,13,Sunday,January,3,11.159313715906444,78.68911371590644
VLT100386,Delhi,Overloading,2024-01-22 00:00:00,18,Monday,January,2,28.603029375707813,77.19812937570781
VLT100387,Gujarat,Wrong Parking,2024-01-23 00:00:00,1,Tuesday,January,1,22.255378351984426,71.18907835198443
VLT100388,Karnataka,Over-speeding,2024-01-24 00:00:00,12,Wednesday,January,3,15.34970018076499,75.74630018076499
VLT100389,West Bengal,Drunk Driving,2024-01-25 00:00:00,22,Thursday,January,3,23.00486863255702,87.87306863255702
VLT100390,Karnataka,Driving Without License,2024-01-26 00:00:00,3,Friday,January,3,15.350994373642907,75.7475943736429
VLT100391,Karnataka,Wrong Parking,2024-01-27 00:00:00,5,Saturday,January,1,15.343059658583211,75.73965965858321
VLT100392,Uttar Pradesh,Using Mobile Phone,2024-01-28 00:00:00,5,Sunday,January,2,26.86582714794406,80.96532714794407
VLT100393,Gujarat,Drunk Driving,2024-01-29 00:00:00,14,Monday,January,3,22.29999741060069,71.2336974106007
VLT100394,West Bengal,Using Mobile Phone,2024-01-30 00:00:00,23,Tuesday,January,2,23.019080713309457,87.88728071330947
VLT100395,Karnataka,No Helmet,2024-01-31 00:00:00,1,Wednesday,January,2,15.285206268758298,75.6818062687583
VLT100396,Delhi,Overloading,2024-02-01 00:00:00,16,Thursday,February,2,28.638722427508124,77.23382242750813
VLT100397,Karnataka,Using Mobile Phone,2024-02-02 00:00:00,2,Friday,February,2,15.275968132311453,75.67256813231145
VLT100398,Tamil Nadu,Over-speeding,2024-02-03 00:00:00,12,Saturday,February,3,11.119685624029403,78.6494856240294
VLT100399,West Bengal,Over-speeding,2024-02-04 00:00:00,21,Sunday,February,3,22.97647518871534,87.84467518871534
VLT100400,Maharashtra,Using Mobile Phone,2024-02-05 00:00:00,0,Monday,February,2,19.72171680939755,75.68411680939754
VLT100401,Gujarat,Wrong Parking,2024-02-06 00:00:00,23,Tuesday,February,1,22.3024905108636,71.23619051086361
VLT100402,Tamil Nadu,No Helmet,2024-02-07 00:00:00,17,Wednesday,February,2,11.086577667836117,78.6163776678361
VLT100403,Gujarat,Signal Jumping,2024-02-08 00:00:00,11,Thursday,February,3,22.20918994149886,71.14288994149886
